path,extension,category,size_bytes,sha256
AtlantesFE-main/AtlantesFE-main/src/app/pedidos-detalle/pedidos-detalle.component.html,.html,code,31781,b12ec03143ec97a4cd625b3c4b1782527e238669820268d7f86959ef5badcfea
AtlantesFE-main/AtlantesFE-main/src/app/pedidos-detalle/pedidos-detalle.component.ts,.ts,code,26728,7f792a291624a4fafc85cec8f65cab5b9ef45e11a21fd697c652a325c2245c32
AtlantesFE-main/AtlantesFE-main/src/app/pedidos/pedidos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/pedidos/pedidos.component.html,.html,code,18512,787a79c514197d0c30fec8dfdc09163504c377a07720e9359b063606bfe3369c
AtlantesFE-main/AtlantesFE-main/src/app/pedidos/pedidos.component.ts,.ts,code,11204,195d0c12065b8383aa4e75cefe85af874c1c583f634b57b079e5ec620ec7e3b1
AtlantesFE-main/AtlantesFE-main/src/app/perfil/perfil.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/perfil/perfil.component.html,.html,code,5872,deabc1ef077f0d74679c3f82db77e15dddc3275a1fc95112b6a59827d7d97727
AtlantesFE-main/AtlantesFE-main/src/app/perfil/perfil.component.ts,.ts,code,4047,5ee217b4caf48d2f0b18f90eb7780717b1de132c1e9b7d68d83bb137d0df04e6
AtlantesFE-main/AtlantesFE-main/src/app/planillas/planillas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/planillas/planillas.component.html,.html,code,5325,f3c3db0ba267b1d62d9c0c14e3d0436ada670a661b841f3b82a56240376b3c11
AtlantesFE-main/AtlantesFE-main/src/app/planillas/planillas.component.ts,.ts,code,3335,df47e53196e6e02b15be4eaebf70e84d728decf290340ac388de457047e7469b
AtlantesFE-main/AtlantesFE-main/src/app/prestadores-servicio/prestadores-servicio.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/prestadores-servicio/prestadores-servicio.component.html,.html,code,13716,3a2b603ecd41277db4a3a86f43b0a29a7e8ba64521d4f759a8805a890bae534d
AtlantesFE-main/AtlantesFE-main/src/app/prestadores-servicio/prestadores-servicio.component.ts,.ts,code,6974,516d9157607b5c8c4c1579058d14d8268e06fe8009e518d5350b1bb95e4978e8
AtlantesFE-main/AtlantesFE-main/src/app/principal/principal.component.css,.css,code,3959,f6202c8c7eda38fa3f44222f845ffaee7cebe59bf5b83d2aab44e87e89bc7b72
AtlantesFE-main/AtlantesFE-main/src/app/principal/principal.component.html,.html,code,10440,1d65142162b73f0164b84ffbbeb10716e3957bd3f33e41448a219aa125ef0aa3
AtlantesFE-main/AtlantesFE-main/src/app/principal/principal.component.ts,.ts,code,514,952ce0c5c190a3df010185d129c05e47c367b344e2f338178bb0f9970d240ff3
AtlantesFE-main/AtlantesFE-main/src/app/productos-cliente/productos-cliente.component.css,.css,code,52,0234330700ef9a4c7906a668f782612012d3ccb418467366178e322da23a0751
AtlantesFE-main/AtlantesFE-main/src/app/productos-cliente/productos-cliente.component.html,.html,code,26427,41dc04c0a018c337ae190b53b29e33dd38658b83be9fb69b0e820f1d4ed21e1b
AtlantesFE-main/AtlantesFE-main/src/app/productos-cliente/productos-cliente.component.ts,.ts,code,15760,d361c5cbe33c39e254fed5a3fa4acf02fcd7561485419d7b3c4eab5303bc8e45
AtlantesFE-main/AtlantesFE-main/src/app/proveedores/proveedores.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/proveedores/proveedores.component.html,.html,code,17893,654e0c9b5d02e19df1f2ab5f21a6f8ceab8a566be37d2b8f57fa01317fad5851
AtlantesFE-main/AtlantesFE-main/src/app/proveedores/proveedores.component.ts,.ts,code,9389,c3f2139fd98697c4612e7a6a434a6029ae5419d2a431bd6324ab59959bdc6265
AtlantesFE-main/AtlantesFE-main/src/app/recuperar-contrasena/recuperar-contrasena.component.css,.css,code,1992,8f438d3243b5220a22a5aaa4932893019f90d6f35df8879e69318b2b2eb8936c
AtlantesFE-main/AtlantesFE-main/src/app/recuperar-contrasena/recuperar-contrasena.component.html,.html,code,6930,d0acf15a93627b22ae22e7ec08abe04d24927daa0452bea4378f7d242fca7085
AtlantesFE-main/AtlantesFE-main/src/app/recuperar-contrasena/recuperar-contrasena.component.ts,.ts,code,5768,c17704e7e996bfc6856a36a757acf1de61ce87b8211cf140778d4ddf78d22ec9
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-capacidad/reporte-almacen-capacidad.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-capacidad/reporte-almacen-capacidad.component.html,.html,code,5872,b59d0d9ee53b0aa74bf948f1299cc8e52b9957a4a32a61f1f930b11c196c86df
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-capacidad/reporte-almacen-capacidad.component.ts,.ts,code,5846,f014c8b88b0b4d708c9a6422e8fa20a027cef56e3b7f2132167d6116c2d39e13
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-control-inventario-fisico/reporte-almacen-control-inventario-fisico.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-control-inventario-fisico/reporte-almacen-control-inventario-fisico.component.html,.html,code,10204,ee428137f7b6d7a1e4c82a74af7b83d00df8e6729a4f61ffc260d2d56d50fdc0
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-control-inventario-fisico/reporte-almacen-control-inventario-fisico.component.ts,.ts,code,8263,e993fc448a09560826da9d9884eff1139383bbafcf76fc60dbfbe7345c1a965e
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-descarga/reporte-almacen-descarga.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-descarga/reporte-almacen-descarga.component.html,.html,code,9271,3b7cc46bd004339f06b957761b1dccdcf17a3eedac1541ba6ef9bcc928dda1c6
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-descarga/reporte-almacen-descarga.component.ts,.ts,code,6021,2aef4a9df5c9d892ad359415507b6494eb652413a7ae20ff20a93ace147b9204
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-egreso-tienda/reporte-almacen-egreso-tienda.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-egreso-tienda/reporte-almacen-egreso-tienda.component.html,.html,code,9192,223bdfa247bcf0301baacfd033b157b166871e29559d7e8f0c674d602fceb811
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-egreso-tienda/reporte-almacen-egreso-tienda.component.ts,.ts,code,8650,e4cefeb0e7141f4b57dcd94e11e13294d125bb14fd945f8cba256bad488d6598
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-ingresos/reporte-almacen-ingresos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-ingresos/reporte-almacen-ingresos.component.html,.html,code,30985,80e7d42f605d1e74ed80b1993398c91d03a09786ca12e6ac71804c9aa79170b5
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-ingresos/reporte-almacen-ingresos.component.ts,.ts,code,15326,1fb7e734373df2f995b49245c78658747093472a4e04420d6983053f61abb3c3
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario-fisico/reporte-almacen-inventario-fisico.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario-fisico/reporte-almacen-inventario-fisico.component.html,.html,code,13393,8c09e1faa7d2c693e6e8ff77af9e44dd80b53cbec026c12315ff6e807053daf5
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario-fisico/reporte-almacen-inventario-fisico.component.ts,.ts,code,9641,f50f18360a7862501e79b446849b72401c9df88ce6deba35c3c804f55d37ed9e
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario-vencimiento/reporte-almacen-inventario-vencimiento.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario-vencimiento/reporte-almacen-inventario-vencimiento.component.html,.html,code,9607,98df9cdb78c4c9c99075639191cb3de9e633eefaf95d13d0e5f80ac3944f478a
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario-vencimiento/reporte-almacen-inventario-vencimiento.component.ts,.ts,code,5816,6c67c4ff0cf964ea46ae55cac21cebc992616c341c5ada5bcce0cc0af3b406e8
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario/reporte-almacen-inventario.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario/reporte-almacen-inventario.component.html,.html,code,31039,ff3296e3390749d565b0a3e8f4567a7fcaab44510312ca69bbaa0cb75e42f91d
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-inventario/reporte-almacen-inventario.component.ts,.ts,code,15614,70fdff06619a8fa7e85c70f3c97ea9ead80b1e142952226666c8ba119a67cde6
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-liquidacion/reporte-almacen-liquidacion.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-liquidacion/reporte-almacen-liquidacion.component.html,.html,code,7872,d9618ac9460827372d687c81dfaa7c98207b884eaa59ad679472eec40087784c
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-liquidacion/reporte-almacen-liquidacion.component.ts,.ts,code,6357,74695ee86692e84eac12002a5b5825d64873c6927de07d0d260d0483f01d727b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-movimiento-detalle/reporte-almacen-movimiento-detalle.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-movimiento-detalle/reporte-almacen-movimiento-detalle.component.html,.html,code,10986,6a2d9d24d02300ed16f12f55d4b1d0bf13b9e534b27e686761c9871b03ca895a
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-movimiento-detalle/reporte-almacen-movimiento-detalle.component.ts,.ts,code,6716,9a97749c70ba017a493631d88ece4b600f82ab039ef123ce49c837de15de3fae
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-movimiento/reporte-almacen-movimiento.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-movimiento/reporte-almacen-movimiento.component.html,.html,code,20818,df69230bea9b77b47a2879f934f3681bfcf548e0ac8534e939746fb9f5f3f0c7
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-movimiento/reporte-almacen-movimiento.component.ts,.ts,code,9685,d77f12aa4848a11921318480e5db16f2780dc1505d3ad3daa0f36a7f416ab04c
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-noconforme/reporte-almacen-noconforme.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-noconforme/reporte-almacen-noconforme.component.html,.html,code,11612,052a7756e566037847f5ce8a5367f70f52c08e6ff5dcb1c4cc2d9194017418da
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-noconforme/reporte-almacen-noconforme.component.ts,.ts,code,6894,9467673c8fc1509316b7a9510b001a9074bd61f70c8a58b7ae720d86bfaa4972
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-pedidos/reporte-almacen-pedidos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-pedidos/reporte-almacen-pedidos.component.html,.html,code,14404,4debcc7bb7729172b1a3aa50e4efbe93517db7dcee821883252ae6b3b18e3d3b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-pedidos/reporte-almacen-pedidos.component.ts,.ts,code,7251,6b722b8b9652e721c11013efa29b9bb357c9fa5e5fc354a4f1409d92f2f43450
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-posiciones-dia/reporte-almacen-posiciones-dia.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-posiciones-dia/reporte-almacen-posiciones-dia.component.html,.html,code,6935,a4bfdc84b74fad1ee88dc73809b50b0ea70250917042051c46af6095f49e7a16
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-posiciones-dia/reporte-almacen-posiciones-dia.component.ts,.ts,code,8155,e7242657c461cde753413b5b3baf0388ecd176d6454ca77cf2ec60309f044922
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-posiciones/reporte-almacen-posiciones.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-posiciones/reporte-almacen-posiciones.component.html,.html,code,6739,1db90d3194ed4ee1fa12f9374e558433602763a50af08d890a696eaf3608e33b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-posiciones/reporte-almacen-posiciones.component.ts,.ts,code,8854,e0601a29f187b3f200b6b93f3a57813b8d423e06b749424d8b6fbd71c4cc430b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-productos/reporte-almacen-productos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-productos/reporte-almacen-productos.component.html,.html,code,8459,ddbc095bb8e9cea240f98ef1ef2e97addf56738effff096e88a8eea853a06742
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-productos/reporte-almacen-productos.component.ts,.ts,code,5644,fd3a0526d42922e634121d4daac244a299d66bc30c71307bf5c0561bdb85d8bd
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-salidas/reporte-almacen-salidas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-salidas/reporte-almacen-salidas.component.html,.html,code,33973,8b4abe923012ed37e73a019df57ba6b8f32da3c0c9905c55da750c4c259ba5ef
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-salidas/reporte-almacen-salidas.component.ts,.ts,code,14956,5fac57e4eeb8234be36052fcf27bb790eae9eeb9d72ac75b4b1de101f6c3b9a4
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-total-conteo/reporte-almacen-total-conteo.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-total-conteo/reporte-almacen-total-conteo.component.html,.html,code,10782,6e558b8a20167364caec64ace9a3ed020a1fc10190dc252d4901d2044728baab
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-total-conteo/reporte-almacen-total-conteo.component.ts,.ts,code,7520,4066f057f1e2343e985e3d8a0d7bf6bfa6002c781f428a59c8468d1fee3a592b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-vencimiento/reporte-almacen-vencimiento.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-vencimiento/reporte-almacen-vencimiento.component.html,.html,code,11341,769526c8e65c6b6482c5476680182cb750796d22e6f7c22de568d47cefba7c2e
AtlantesFE-main/AtlantesFE-main/src/app/reporte-almacen-vencimiento/reporte-almacen-vencimiento.component.ts,.ts,code,7358,2dc942fb77df757a5dbe08dc7b48a2b74d1e77d7a91fed3cbb9b8989f85f19ab
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-demanda/reporte-ate-gas-demanda.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-demanda/reporte-ate-gas-demanda.component.html,.html,code,9152,d2cf70094b2907da8b572ede4dbf9f520128711b47361378a04fb65404601a56
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-demanda/reporte-ate-gas-demanda.component.ts,.ts,code,8397,3a260228503827c8cc79a7374abd6aa5cee6ddeecaf8797e1b8c277abecfda49
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-ingresos/reporte-ate-gas-ingresos.component.css,.css,code,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-ingresos/reporte-ate-gas-ingresos.component.html,.html,code,4576,39a52944fe488bbe4334dfa650493b3c33d7e950efc7f6ed3476f566d0bafd01
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-ingresos/reporte-ate-gas-ingresos.component.ts,.ts,code,6590,428669bea61e08d334d77ed3c4484c68149b40d5c57717f536485df74817e726
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-produccion/reporte-ate-gas-produccion.component.css,.css,code,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-produccion/reporte-ate-gas-produccion.component.html,.html,code,4597,e9839074de0aa10a285c359e8bbdc82b1770235cecd006efbc4af39649eced11
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-produccion/reporte-ate-gas-produccion.component.ts,.ts,code,6610,7ea71c84c01387a075bcf4527dc07a4c617b258109a5311a77b2896b32d4d66f
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-salidas/reporte-ate-gas-salidas.component.css,.css,code,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-salidas/reporte-ate-gas-salidas.component.html,.html,code,4554,ac51d9929d2ad50124dce43266207a0ab58333d8e7cac393f4cc37457339046c
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-salidas/reporte-ate-gas-salidas.component.ts,.ts,code,6580,0ec3a105703193c588ecb3b13a8a4f140cf2cf06a655ddccf1bd30a94cf616d4
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-status/reporte-ate-gas-status.component.css,.css,code,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-status/reporte-ate-gas-status.component.html,.html,code,4550,1a28cb5a51014105d3372459d6df00b6f9ae786c5a627f98a2fee96ab65cb96e
AtlantesFE-main/AtlantesFE-main/src/app/reporte-ate-gas-status/reporte-ate-gas-status.component.ts,.ts,code,6570,f3193753c7421b84fe36f78493c76ed7541e9e7a4688632ee220b16f1512cddf
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-anticipos/reporte-contabilidad-anticipos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-anticipos/reporte-contabilidad-anticipos.component.html,.html,code,7753,98e957dc2f318a0dca17ed93329d16e56c60f772319823954226867d4cae9237
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-anticipos/reporte-contabilidad-anticipos.component.ts,.ts,code,5726,02f32213f4b64d9735856111d4e2dd4a7d3fe26679158366f6e562ee417385ec
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-cobranzas/reporte-contabilidad-cobranzas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-cobranzas/reporte-contabilidad-cobranzas.component.html,.html,code,8793,35f2b7c0885785747648318504a49cb0e39a368f815333075fc1d6bce696d859
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-cobranzas/reporte-contabilidad-cobranzas.component.ts,.ts,code,7750,dbab2366122d28d249986a07b69534e44f91c11fd5cd5fe2af3ae3cb2839f042
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-conceptos/reporte-contabilidad-conceptos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-conceptos/reporte-contabilidad-conceptos.component.html,.html,code,10918,6e331d38c78be11567e2f6591fa1cca854d592147a1f509263e0bb704b478d44
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-conceptos/reporte-contabilidad-conceptos.component.ts,.ts,code,5694,04edfe5c5cf39b08db99986652be88e2ca8e2234494c262caef5adcd3c52ad62
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-estadocuentas/reporte-contabilidad-estadocuentas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-estadocuentas/reporte-contabilidad-estadocuentas.component.html,.html,code,8225,95e61d36603c0f8045416d20be0f6b9f0f4893e6e061d82a3d0e1de34d08aa52
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-estadocuentas/reporte-contabilidad-estadocuentas.component.ts,.ts,code,13952,76ed07aa1908fb636a1b3c38b7143742a5dac2e9e096291632396b5b9ca85387
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-facturas-concepto/reporte-contabilidad-facturas-concepto.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-facturas-concepto/reporte-contabilidad-facturas-concepto.component.html,.html,code,7529,c3df5032e7ba9ea3db8aff0e43ac72c00e7028ae56b3b789492691e023230476
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-facturas-concepto/reporte-contabilidad-facturas-concepto.component.ts,.ts,code,4686,643919acce323f1cd43cc0eb57e6d339f69a59492ce8a8ef9a7befae5a2d3a51
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-facturas-notascobranza/reporte-contabilidad-facturas-notascobranza.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-facturas-notascobranza/reporte-contabilidad-facturas-notascobranza.component.html,.html,code,12190,399665bf7aff6070823bc2510cfffea3288c0484a6b01a39ec9ef815b2320cf6
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-facturas-notascobranza/reporte-contabilidad-facturas-notascobranza.component.ts,.ts,code,15783,a6e7fc5769d4600ea1d8a459e97d859da139f1d460fa1fa8c36d13fe1c6f7440
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-invoices/reporte-contabilidad-invoices.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-invoices/reporte-contabilidad-invoices.component.html,.html,code,8445,d8867f1e81f51a294f9e737ce52485ae3cfeea0707bf3a9abec6e2711f85c29b
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-invoices/reporte-contabilidad-invoices.component.ts,.ts,code,5844,d327213aaf9600fd674b04bb73e2fc24c3c228c12e00f13244fc5d85df631224
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-libroventas/reporte-contabilidad-libroventas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-libroventas/reporte-contabilidad-libroventas.component.html,.html,code,11477,ae3151cbb471cc8483122e47dabe42f117d2e6bb1c1ae47866697ce85a71c5fe
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-libroventas/reporte-contabilidad-libroventas.component.ts,.ts,code,7554,b85d178da771f959a9a8da61b807c9c902e083751da9d33d749d48ca6991a88e
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-ordenes-pago-concepto/reporte-contabilidad-ordenes-pago-concepto.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-ordenes-pago-concepto/reporte-contabilidad-ordenes-pago-concepto.component.html,.html,code,6597,25b28318f5ef2cca126c64c4eb9100892ea794f402cc374915ac64eb27473dfa
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-ordenes-pago-concepto/reporte-contabilidad-ordenes-pago-concepto.component.ts,.ts,code,4454,331912facb3350a04db164a6fee72400a5c1daec282926b6aa22138b8673019d
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-ordenes-pago/reporte-contabilidad-ordenes-pago.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-ordenes-pago/reporte-contabilidad-ordenes-pago.component.html,.html,code,8214,81956a93557ab66f09c387d5b6ee1ccc2337a4999a6a88498d3ff8df1d63794d
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-ordenes-pago/reporte-contabilidad-ordenes-pago.component.ts,.ts,code,5727,e440d954f333b186e304ecc02e33dac28de6e1aea6761d7658b08053a2846c32
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-saldos/reporte-contabilidad-saldos.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-saldos/reporte-contabilidad-saldos.component.html,.html,code,7289,2ac04341269870cbf7cb47840b05251d8cf4236a743786c3121bd7f9b337c0f4
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-saldos/reporte-contabilidad-saldos.component.ts,.ts,code,20757,65107b11a33ce212dda2869945b754312567665e1fa7019e29bda42224851994
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-transaccionesfnc/reporte-contabilidad-transaccionesfnc.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-transaccionesfnc/reporte-contabilidad-transaccionesfnc.component.html,.html,code,8362,6b6ef022fe08222ccf579c4b3c3fbe84c286a9500d455fe355964953b223b7a3
